StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,negpart_1,negpart_2,multipartydem_1,multipartydem_2,multipartydem_3,Q17,Q17_4_TEXT,Q19,Q21,Q23,Q38,Q40,Q42,Q44,Q46,Q48,Q50,Q52,Q55,Q55_DO,Q57,Q56,Q58,Q59,reforms_1,reforms_2,reforms_3,reforms_4,reforms_5,reforms_6,reforms_7,reforms_8,reforms_9,reforms_10,reforms_11,reforms_DO,gender,gender_3_TEXT,race,age,rid,FL_50_DO,Treatment_DO
12/13/2019 11:10,12/13/2019 11:11,IP Address,73.175.100.112,100,67,TRUE,12/13/2019 11:11,R_129J9oZgFt7jd4v,,,,,39.95170593,-76.70639801,anonymous,EN,42,54,Somewhat disagree,Strongly agree,Somewhat agree,Independent,,,,Closer to Democratic,Not very important,,Extremely well,,Somewhat,,Some of the time,,Ensuring citizens have equal access to the ballot box,"Ensuring citizens have equal access to the ballot box|Encouraging only informed citizens to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Preventing voter fraud|Limiting voting to only English-speaking Americans|Encouraging as many people as possible to vote","Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Limiting voting to only English-speaking Americans,Preventing voter fraud,Encouraging as many people as possible to vote,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Somewhat oppose,Somewhat favor,Strongly oppose,Somewhat oppose,Somewhat favor,Somewhat favor,Somewhat oppose,Literacy test for voting|Mandatory voting|Ballots only printed in English|Same-day registration|Voting rights for non-citizen permanent residents|Voting rights for felons|Voter ID laws|Making Election Day a holiday|Vote-by-mail|A new Voting Rights Act establishing federal protections against racial discrimination|Online voter registration,Male,,"White, non-Hispanic",45 to 54 years,5df3b7b9-62d1-0ffc-f6d6-528a4e07c352,FL_53,D3R2
12/13/2019 11:07,12/13/2019 11:11,IP Address,71.37.194.238,100,258,TRUE,12/13/2019 11:11,R_3snxXdhyki0AYDI,,,,,44.04840088,-92.49479675,anonymous,EN,100,,Somewhat disagree,Somewhat disagree,Somewhat disagree,Democrat,,Strong,,,Very important,,Very well,,Somewhat,,Some of the time,,Preventing voter fraud,"Encouraging only informed citizens to vote|Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Ensuring citizens have equal access to the ballot box|Encouraging as many people as possible to vote|Preventing voter fraud",Ensuring citizens have equal access to the ballot box,Encouraging as many people as possible to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging only informed citizens to vote,Somewhat favor,Strongly favor,Somewhat favor,Strongly favor,Neither favor nor oppose,Somewhat favor,Somewhat oppose,Strongly favor,Somewhat oppose,Somewhat favor,Somewhat favor,Ballots only printed in English|Vote-by-mail|Online voter registration|Same-day registration|Mandatory voting|Voter ID laws|A new Voting Rights Act establishing federal protections against racial discrimination|Making Election Day a holiday|Literacy test for voting|Voting rights for felons|Voting rights for non-citizen permanent residents,Female,,"White, non-Hispanic",25 to 34 years,5df3b6f6-6d30-0546-1025-061cd86fac74,FL_53,D3R3
12/13/2019 11:08,12/13/2019 11:11,IP Address,174.226.0.93,100,174,TRUE,12/13/2019 11:11,R_3nUkxtEDM0SX5mW,,,,,37.43649292,-77.48069763,anonymous,EN,25,74,Strongly disagree,Strongly disagree,Strongly agree,Independent,,,,Closer to Republican,,Not very important,,Not very well,,Somewhat,,Rarely,Encouraging only informed citizens to vote,"Encouraging only informed citizens to vote|Preventing voter fraud|Encouraging as many people as possible to vote|Ensuring citizens have equal access to the ballot box|Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Preventing voter fraud,Ensuring citizens have equal access to the ballot box,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging as many people as possible to vote,Neither favor nor oppose,Somewhat favor,Strongly favor,Somewhat favor,Neither favor nor oppose,Somewhat oppose,Somewhat oppose,Strongly favor,Strongly oppose,Somewhat favor,Somewhat favor,Voter ID laws|Ballots only printed in English|Vote-by-mail|Online voter registration|A new Voting Rights Act establishing federal protections against racial discrimination|Same-day registration|Voting rights for non-citizen permanent residents|Literacy test for voting|Making Election Day a holiday|Voting rights for felons|Mandatory voting,Male,,"White, non-Hispanic",25 to 34 years,5df3b757-d947-e009-5bdb-dea43a670ebe,FL_53,D2R1
12/13/2019 11:08,12/13/2019 11:11,IP Address,67.10.160.225,100,183,TRUE,12/13/2019 11:11,R_1eE11N62c5J0pQQ,,,,,29.5941925,-98.45909882,anonymous,EN,90,30,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Democrat,,Strong,,,Very important,,Very well,,A great deal,,Some of the time,,Preventing voter fraud,"Ensuring citizens have equal access to the ballot box|Preventing voter fraud|Encouraging only informed citizens to vote|Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Limiting voting to only English-speaking Americans",Ensuring citizens have equal access to the ballot box,Encouraging as many people as possible to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging only informed citizens to vote,Somewhat favor,Somewhat favor,Strongly favor,Strongly favor,Somewhat oppose,Somewhat oppose,Neither favor nor oppose,Strongly favor,Strongly oppose,Neither favor nor oppose,Neither favor nor oppose,Vote-by-mail|Literacy test for voting|Mandatory voting|Making Election Day a holiday|Voter ID laws|Same-day registration|Online voter registration|Voting rights for non-citizen permanent residents|A new Voting Rights Act establishing federal protections against racial discrimination|Ballots only printed in English|Voting rights for felons,Female,,"White, non-Hispanic",18 to 24 years,5df3b743-acbe-7291-f8c6-38b9d197b7a6,FL_52,D3R2
12/13/2019 11:07,12/13/2019 11:11,IP Address,99.203.86.180,100,231,TRUE,12/13/2019 11:11,R_1P606iVqkoJgMuc,,,,,32.63569641,-96.95050049,anonymous,EN,70,50,Strongly disagree,Somewhat agree,Strongly agree,Independent,,,,Closer to Democratic,Not very important,,Very well,,Somewhat,,Some of the time,,Preventing voter fraud,"Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Ensuring citizens have equal access to the ballot box|Encouraging only informed citizens to vote|Preventing voter fraud|Encouraging as many people as possible to vote",Ensuring citizens have equal access to the ballot box,Encouraging as many people as possible to vote,Encouraging only informed citizens to vote,Limiting voting to only English-speaking Americans,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat oppose,Strongly oppose,Strongly oppose,Somewhat favor,Strongly favor,Somewhat favor,Strongly oppose,Strongly oppose,Voting rights for non-citizen permanent residents|Vote-by-mail|A new Voting Rights Act establishing federal protections against racial discrimination|Ballots only printed in English|Same-day registration|Literacy test for voting|Online voter registration|Voting rights for felons|Making Election Day a holiday|Mandatory voting|Voter ID laws,Female,,African-American/Black,18 to 24 years,5df3b720-4520-2827-8828-d65864d60b62,FL_53,D3R3
12/13/2019 11:08,12/13/2019 11:11,IP Address,96.82.201.9,100,175,TRUE,12/13/2019 11:11,R_2ZPUhNfp2vJSDxP,,,,,45.17010498,-93.19129944,anonymous,EN,,100,Somewhat disagree,Somewhat disagree,Somewhat disagree,Republican,,,Strong,,,Very important,,Very well,,A great deal,,Most of the time,Encouraging as many people as possible to vote,"Encouraging only informed citizens to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Limiting voting to only English-speaking Americans|Ensuring citizens have equal access to the ballot box|Preventing voter fraud|Encouraging as many people as possible to vote",Preventing voter fraud,Ensuring citizens have equal access to the ballot box,Encouraging only informed citizens to vote,Limiting voting to only English-speaking Americans,Strongly favor,Neither favor nor oppose,Somewhat oppose,Neither favor nor oppose,Strongly oppose,Somewhat favor,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Strongly oppose,Strongly oppose,Voting rights for non-citizen permanent residents|Vote-by-mail|Making Election Day a holiday|Voter ID laws|Same-day registration|A new Voting Rights Act establishing federal protections against racial discrimination|Mandatory voting|Ballots only printed in English|Literacy test for voting|Online voter registration|Voting rights for felons,Female,,"White, non-Hispanic",25 to 34 years,5df3b75b-9be9-d8c1-a03d-bded0e7db055,FL_52,D2R2
12/13/2019 11:08,12/13/2019 11:11,IP Address,73.177.117.30,100,183,TRUE,12/13/2019 11:11,R_293XYjzAInXJP7n,,,,,34.97219849,-89.99089813,anonymous,EN,12,3,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Independent,,,,Neither,,,,,,,,,Ensuring citizens have equal access to the ballot box,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote|Encouraging as many people as possible to vote|Preventing voter fraud|Ensuring citizens have equal access to the ballot box",Encouraging as many people as possible to vote,Preventing voter fraud,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging only informed citizens to vote,Neither favor nor oppose,Somewhat favor,Somewhat favor,Somewhat favor,Neither favor nor oppose,Somewhat favor,Somewhat oppose,Somewhat favor,Neither favor nor oppose,Somewhat favor,Neither favor nor oppose,Online voter registration|Literacy test for voting|Vote-by-mail|Voting rights for non-citizen permanent residents|A new Voting Rights Act establishing federal protections against racial discrimination|Voting rights for felons|Making Election Day a holiday|Ballots only printed in English|Voter ID laws|Mandatory voting|Same-day registration,Female,,"White, non-Hispanic",45 to 54 years,5df3b77c-0cce-c853-fcfa-5b1de613e91e,FL_53,D3R2
12/13/2019 11:08,12/13/2019 11:11,IP Address,50.4.235.37,100,200,TRUE,12/13/2019 11:11,R_3njyCISKVHymbHf,,,,,40.11039734,-83.11309814,anonymous,EN,29,76,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Republican,,,Strong,,,Very important,,Not very well,,A great deal,,Most of the time,Preventing voter fraud,"Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box|Limiting voting to only English-speaking Americans|Preventing voter fraud",Ensuring citizens have equal access to the ballot box,Limiting voting to only English-speaking Americans,Encouraging only informed citizens to vote,Encouraging as many people as possible to vote,Strongly favor,Somewhat oppose,Strongly favor,Somewhat favor,Strongly oppose,Somewhat favor,Somewhat favor,Somewhat favor,Strongly favor,Somewhat oppose,Somewhat favor,A new Voting Rights Act establishing federal protections against racial discrimination|Mandatory voting|Ballots only printed in English|Literacy test for voting|Vote-by-mail|Voting rights for felons|Making Election Day a holiday|Same-day registration|Voter ID laws|Online voter registration|Voting rights for non-citizen permanent residents,Female,,"White, non-Hispanic",45 to 54 years,5df3b750-a59f-620a-b14b-dadc2fb94816,FL_52,D2R2
12/13/2019 11:07,12/13/2019 11:11,IP Address,108.8.96.221,100,256,TRUE,12/13/2019 11:11,R_YRpziiFlOcnMUBr,,,,,41.01060486,-76.44419861,anonymous,EN,3,75,Strongly disagree,Somewhat agree,Strongly agree,Republican,,,Strong,,,Very important,,Very well,,Somewhat,,Rarely,Ensuring citizens have equal access to the ballot box,"Encouraging only informed citizens to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging as many people as possible to vote|Ensuring citizens have equal access to the ballot box|Limiting voting to only English-speaking Americans|Preventing voter fraud",Preventing voter fraud,Encouraging as many people as possible to vote,Limiting voting to only English-speaking Americans,Encouraging only informed citizens to vote,Strongly favor,Strongly oppose,Somewhat favor,Strongly oppose,Strongly oppose,Neither favor nor oppose,Somewhat oppose,Somewhat favor,Strongly favor,Strongly oppose,Strongly oppose,Mandatory voting|Ballots only printed in English|A new Voting Rights Act establishing federal protections against racial discrimination|Literacy test for voting|Voting rights for felons|Making Election Day a holiday|Same-day registration|Voting rights for non-citizen permanent residents|Online voter registration|Vote-by-mail|Voter ID laws,Male,,"White, non-Hispanic",65 years or over,5df3b707-ec35-042c-002f-8fb562988684,FL_52,D2R1
12/13/2019 11:07,12/13/2019 11:11,IP Address,75.142.48.137,100,249,TRUE,12/13/2019 11:11,R_3neFxbY6fMQR4TX,,,,,34.15629578,-118.0867996,anonymous,EN,89,10,Strongly disagree,Neither agree nor disagree,Strongly disagree,Democrat,,Strong,,,Extremely important,,Extremely well,,A great deal,,All of the time,,Ensuring citizens have equal access to the ballot box,"Preventing voter fraud|Ensuring citizens have equal access to the ballot box|Encouraging as many people as possible to vote|Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging only informed citizens to vote",Encouraging as many people as possible to vote,Encouraging only informed citizens to vote,Preventing voter fraud,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Strongly oppose,Strongly favor,Strongly favor,Strongly favor,Neither favor nor oppose,Strongly favor,Strongly oppose,Somewhat favor,Neither favor nor oppose,Somewhat favor,Neither favor nor oppose,Making Election Day a holiday|Mandatory voting|Voting rights for felons|Vote-by-mail|Same-day registration|Literacy test for voting|Ballots only printed in English|Voting rights for non-citizen permanent residents|A new Voting Rights Act establishing federal protections against racial discrimination|Online voter registration|Voter ID laws,Male,,Hispanic/Latino,65 years or over,5df3b722-a6a4-fc56-a5b6-c363cb36ccd3,FL_52,Control
12/13/2019 11:07,12/13/2019 11:11,IP Address,207.177.137.232,100,237,TRUE,12/13/2019 11:11,R_247sgHTOwSUikR2,,,,,37.04020691,-120.0335007,anonymous,EN,60,85,Somewhat agree,Strongly agree,Neither agree nor disagree,Independent,,,,Neither,,,,,,,,,Preventing voter fraud,"Ensuring citizens have equal access to the ballot box|Encouraging only informed citizens to vote|Preventing voter fraud|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging as many people as possible to vote|Limiting voting to only English-speaking Americans",Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging only informed citizens to vote,Neither favor nor oppose,Strongly favor,Strongly oppose,Neither favor nor oppose,Strongly favor,Strongly favor,Neither favor nor oppose,Neither favor nor oppose,Somewhat oppose,Somewhat favor,Somewhat favor,Voting rights for felons|Ballots only printed in English|Voting rights for non-citizen permanent residents|Vote-by-mail|Voter ID laws|A new Voting Rights Act establishing federal protections against racial discrimination|Same-day registration|Online voter registration|Literacy test for voting|Making Election Day a holiday|Mandatory voting,Female,,Hispanic/Latino,25 to 34 years,5df3b734-67df-929c-fc1c-34b964651696,FL_53,D1R1
12/13/2019 11:08,12/13/2019 11:12,IP Address,47.146.146.211,100,197,TRUE,12/13/2019 11:12,R_3MrMrIGDmZgRqNE,,,,,34.41789246,-117.3063965,anonymous,EN,0,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Independent,,,,Neither,,,,,,,,,Ensuring citizens have equal access to the ballot box,"Encouraging only informed citizens to vote|Preventing voter fraud|Encouraging as many people as possible to vote|Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Ensuring citizens have equal access to the ballot box",Preventing voter fraud,Encouraging as many people as possible to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging only informed citizens to vote,Strongly favor,Strongly favor,Strongly favor,Somewhat favor,Somewhat favor,Strongly favor,Somewhat favor,Somewhat favor,Strongly favor,Strongly favor,Strongly favor,Online voter registration|Vote-by-mail|Voter ID laws|A new Voting Rights Act establishing federal protections against racial discrimination|Voting rights for felons|Literacy test for voting|Making Election Day a holiday|Same-day registration|Voting rights for non-citizen permanent residents|Mandatory voting|Ballots only printed in English,Male,,Hispanic/Latino,35 to 44 years,5df3b74f-70ba-0d7c-bb84-dbaed356cc3a,FL_53,D1R1
12/13/2019 11:07,12/13/2019 11:12,IP Address,71.15.36.195,100,259,TRUE,12/13/2019 11:12,R_CgdcUV976izc0s9,,,,,30.27909851,-89.76789856,anonymous,EN,88,83,Strongly disagree,Somewhat disagree,Strongly disagree,Independent,,,,Closer to Democratic,Not very important,,Not very well,,Somewhat,,Rarely,,Ensuring citizens have equal access to the ballot box,"Ensuring citizens have equal access to the ballot box|Preventing voter fraud|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging as many people as possible to vote|Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote",Preventing voter fraud,Encouraging as many people as possible to vote,Limiting voting to only English-speaking Americans,Encouraging only informed citizens to vote,Somewhat favor,Somewhat favor,Somewhat favor,Strongly favor,Somewhat favor,Somewhat favor,Somewhat oppose,Neither favor nor oppose,Somewhat oppose,Neither favor nor oppose,Strongly oppose,Making Election Day a holiday|Mandatory voting|Voter ID laws|A new Voting Rights Act establishing federal protections against racial discrimination|Vote-by-mail|Voting rights for non-citizen permanent residents|Literacy test for voting|Ballots only printed in English|Online voter registration|Same-day registration|Voting rights for felons,Male,,"White, non-Hispanic",35 to 44 years,5df3b753-acb8-c2f0-b6e8-a4952a2d437f,FL_52,D3R2
12/13/2019 11:09,12/13/2019 11:12,IP Address,99.203.101.41,100,191,TRUE,12/13/2019 11:12,R_2e9URcoDSHAWzNE,,,,,28.54359436,-81.37380219,anonymous,EN,82,0,Strongly disagree,Strongly disagree,Somewhat agree,Democrat,,Strong,,,Very important,,Very well,,Somewhat,,Rarely,,Ensuring citizens have equal access to the ballot box,"Preventing voter fraud|Limiting voting to only English-speaking Americans|Ensuring citizens have equal access to the ballot box|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging only informed citizens to vote|Encouraging as many people as possible to vote",Encouraging as many people as possible to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Preventing voter fraud,Encouraging only informed citizens to vote,Somewhat favor,Strongly favor,Strongly favor,Strongly favor,Somewhat favor,Somewhat favor,Strongly oppose,Strongly favor,Strongly oppose,Somewhat favor,Somewhat favor,Voting rights for non-citizen permanent residents|Vote-by-mail|A new Voting Rights Act establishing federal protections against racial discrimination|Mandatory voting|Online voter registration|Ballots only printed in English|Voting rights for felons|Voter ID laws|Making Election Day a holiday|Same-day registration|Literacy test for voting,Female,,American Indian/Native American,18 to 24 years,5df3b764-7683-0517-88cb-7247343316bb,FL_53,D3R2
12/13/2019 11:09,12/13/2019 11:12,IP Address,172.58.45.35,100,177,TRUE,12/13/2019 11:12,R_12ios73UnFqcJgu,,,,,47.32359314,-122.3186951,anonymous,EN,8,100,Somewhat disagree,Somewhat disagree,Somewhat disagree,Republican,,,Strong,,,Very important,,Very well,,A great deal,,Rarely,Encouraging only informed citizens to vote,"Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Limiting voting to only English-speaking Americans|Preventing voter fraud|Encouraging as many people as possible to vote",Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,Preventing voter fraud,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Strongly favor,Somewhat favor,Somewhat favor,Somewhat oppose,Somewhat favor,Somewhat favor,Strongly oppose,Neither favor nor oppose,Somewhat oppose,Somewhat oppose,Somewhat favor,Voting rights for non-citizen permanent residents|Voting rights for felons|Same-day registration|Literacy test for voting|Mandatory voting|Ballots only printed in English|Voter ID laws|A new Voting Rights Act establishing federal protections against racial discrimination|Online voter registration|Making Election Day a holiday|Vote-by-mail,Female,,"White, non-Hispanic",35 to 44 years,5df3b791-82a7-8bce-24d1-d49e354484be,FL_52,D3R3
12/13/2019 11:08,12/13/2019 11:12,IP Address,69.193.151.226,100,227,TRUE,12/13/2019 11:12,R_12EczG3jQY7jZSB,,,,,40.75889587,-73.99130249,anonymous,EN,100,,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Democrat,,Strong,,,Extremely important,,Very well,,A great deal,,All of the time,,Preventing voter fraud,"Encouraging as many people as possible to vote|Encouraging only informed citizens to vote|Preventing voter fraud|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Ensuring citizens have equal access to the ballot box|Limiting voting to only English-speaking Americans",Encouraging as many people as possible to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Ensuring citizens have equal access to the ballot box,Encouraging only informed citizens to vote,Somewhat oppose,Somewhat favor,Neither favor nor oppose,Somewhat favor,Neither favor nor oppose,Somewhat favor,Somewhat oppose,Strongly favor,Strongly favor,Strongly oppose,Somewhat favor,Ballots only printed in English|Mandatory voting|Vote-by-mail|Voting rights for non-citizen permanent residents|Same-day registration|Literacy test for voting|Voting rights for felons|Making Election Day a holiday|Voter ID laws|Online voter registration|A new Voting Rights Act establishing federal protections against racial discrimination,Female,,Asian,65 years or over,5df3b75f-3463-92f3-194a-827fb0011d61,FL_53,D3R3
12/13/2019 11:09,12/13/2019 11:12,IP Address,98.234.81.67,100,156,TRUE,12/13/2019 11:12,R_1lyDYqt8Yzf6Cu3,,,,,37.8993988,-122.1143951,anonymous,EN,81,0,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Democrat,,Strong,,,Very important,,Very well,,A great deal,,Some of the time,,Ensuring citizens have equal access to the ballot box,"Ensuring citizens have equal access to the ballot box|Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Preventing voter fraud|Encouraging as many people as possible to vote|Encouraging only informed citizens to vote",Encouraging as many people as possible to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Preventing voter fraud,Encouraging only informed citizens to vote,Strongly oppose,Strongly favor,Strongly favor,Strongly favor,Neither favor nor oppose,Strongly favor,Strongly oppose,Strongly favor,Strongly oppose,Neither favor nor oppose,Neither favor nor oppose,Voter ID laws|Mandatory voting|Online voter registration|Vote-by-mail|A new Voting Rights Act establishing federal protections against racial discrimination|Voting rights for felons|Voting rights for non-citizen permanent residents|Making Election Day a holiday|Same-day registration|Literacy test for voting|Ballots only printed in English,Female,,"White, non-Hispanic",25 to 34 years,5df3b781-d002-5599-7170-4e6d558c0d1f,FL_52,D1R1
12/13/2019 11:08,12/13/2019 11:12,IP Address,45.51.230.109,100,271,TRUE,12/13/2019 11:12,R_3szj0FygwMlkcS9,,,,,33.88380432,-118.1260986,anonymous,EN,50,50,Strongly disagree,Strongly disagree,Strongly disagree,Independent,,,,Neither,,,,,,,,,Preventing voter fraud,"Preventing voter fraud|Encouraging only informed citizens to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Limiting voting to only English-speaking Americans|Encouraging as many people as possible to vote|Ensuring citizens have equal access to the ballot box",Ensuring citizens have equal access to the ballot box,Encouraging as many people as possible to vote,Encouraging only informed citizens to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Neither favor nor oppose,Neither favor nor oppose,Strongly favor,Strongly favor,Neither favor nor oppose,Strongly favor,Strongly oppose,Strongly favor,Strongly oppose,Strongly oppose,Strongly oppose,Making Election Day a holiday|Voting rights for felons|Voting rights for non-citizen permanent residents|Literacy test for voting|Same-day registration|Ballots only printed in English|Vote-by-mail|Online voter registration|A new Voting Rights Act establishing federal protections against racial discrimination|Mandatory voting|Voter ID laws,Female,,Hispanic/Latino,25 to 34 years,5df3b734-b22a-85f8-78a5-0a48560d6414,FL_52,D3R2
12/13/2019 11:09,12/13/2019 11:12,IP Address,24.166.67.164,100,162,TRUE,12/13/2019 11:12,R_1IrOLibcuSRWvla,,,,,41.22909546,-80.75859833,anonymous,EN,44,47,Somewhat agree,Neither agree nor disagree,Somewhat agree,Democrat,,Strong,,,Not very important,,Not very well,,Very little,,All of the time,,Encouraging only informed citizens to vote,"Ensuring citizens have equal access to the ballot box|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging only informed citizens to vote|Preventing voter fraud|Limiting voting to only English-speaking Americans|Encouraging as many people as possible to vote","Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Ensuring citizens have equal access to the ballot box,Preventing voter fraud,Limiting voting to only English-speaking Americans,Somewhat oppose,Somewhat favor,Somewhat favor,Neither favor nor oppose,Somewhat oppose,Neither favor nor oppose,Neither favor nor oppose,Strongly oppose,Somewhat favor,Neither favor nor oppose,Somewhat oppose,Literacy test for voting|Voter ID laws|Same-day registration|Online voter registration|A new Voting Rights Act establishing federal protections against racial discrimination|Ballots only printed in English|Vote-by-mail|Mandatory voting|Making Election Day a holiday|Voting rights for non-citizen permanent residents|Voting rights for felons,Female,,"White, non-Hispanic",25 to 34 years,5df3b794-a21a-aca9-6331-3f0d6e312a23,FL_53,Control
12/13/2019 11:09,12/13/2019 11:13,IP Address,173.26.240.5,100,227,TRUE,12/13/2019 11:13,R_1i4k8DlvnfW33t3,,,,,42.04049683,-92.91269684,anonymous,EN,11,11,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Independent,,,,Neither,,,,,,,,,Preventing voter fraud,"Ensuring citizens have equal access to the ballot box|Limiting voting to only English-speaking Americans|Preventing voter fraud|Encouraging as many people as possible to vote|Encouraging only informed citizens to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,Encouraging only informed citizens to vote,Limiting voting to only English-speaking Americans,Somewhat oppose,Somewhat favor,Somewhat oppose,Somewhat favor,Neither favor nor oppose,Somewhat favor,Somewhat oppose,Somewhat favor,Neither favor nor oppose,Somewhat favor,Neither favor nor oppose,Vote-by-mail|A new Voting Rights Act establishing federal protections against racial discrimination|Ballots only printed in English|Mandatory voting|Voting rights for felons|Making Election Day a holiday|Same-day registration|Literacy test for voting|Voting rights for non-citizen permanent residents|Voter ID laws|Online voter registration,Female,,"White, non-Hispanic",25 to 34 years,5df3b798-bb01-b743-e335-669e886045ff,FL_52,Control
12/13/2019 11:10,12/13/2019 11:13,IP Address,99.203.187.9,100,186,TRUE,12/13/2019 11:13,R_2UfwB7zMm8mCWLj,,,,,41.08410645,-81.52210236,anonymous,EN,98,33,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Democrat,,Not very strong,,,Extremely important,,Extremely well,,A great deal,,All of the time,,Preventing voter fraud,"Preventing voter fraud|Limiting voting to only English-speaking Americans|Encouraging as many people as possible to vote|Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box|Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging only informed citizens to vote,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat oppose,Neither favor nor oppose,Literacy test for voting|A new Voting Rights Act establishing federal protections against racial discrimination|Same-day registration|Voting rights for felons|Online voter registration|Mandatory voting|Making Election Day a holiday|Vote-by-mail|Voting rights for non-citizen permanent residents|Ballots only printed in English|Voter ID laws,Female,,"White, non-Hispanic",45 to 54 years,5df3b7c7-d14a-008d-d072-c7401a68d49f,FL_53,Q70
