StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,negpart_1,negpart_2,multipartydem_1,multipartydem_2,multipartydem_3,Q17,Q17_4_TEXT,Q19,Q21,Q23,Q38,Q40,Q42,Q44,Q46,Q48,Q50,Q52,Q55,Q55_DO,Q57,Q56,Q58,Q59,reforms_1,reforms_2,reforms_3,reforms_4,reforms_5,reforms_6,reforms_7,reforms_8,reforms_9,reforms_10,reforms_11,reforms_DO,gender,gender_3_TEXT,race,age,rid,FL_50_DO,Treatment_DO
12/13/2019 9:11,12/13/2019 9:15,0,162.231.170.29,100,279,1,12/13/2019 9:15,R_V5e3rfwJSXNkr3H,,,,,38.37460327,-97.67299652,anonymous,EN,85,20,5,4,4,1,,1,,,4,,3,,4,,4,,3,4|5|6|2|3|1,2,4,5,1,4,4,4,4,1,4,1,3,5,5,5,3|10|1|2|5|7|8|11|6|9|4,1,,1,6,5df39bad-0cba-fae0-6b61-06a5d46fdfa5,FL_53,D1R3
12/13/2019 9:10,12/13/2019 9:15,0,172.58.227.46,100,310,1,12/13/2019 9:15,R_2azeqVcP9euyWDh,,,,,40.67129517,-73.89430237,anonymous,EN,80,39,3,4,2,1,,2,,,2,,3,,3,,3,,4,1|6|5|2|4|3,1,5,,,4,4,4,4,3,4,4,4,2,3,2,2|7|6|8|3|9|10|11|5|4|1,1,,1,5,5df39bae-f643-c0d0-31d1-1bbe545f1f43,FL_53,D2R2
12/13/2019 9:07,12/13/2019 9:16,0,107.77.229.55,100,518,1,12/13/2019 9:16,R_2tck7EVGcjWrUA9,,,,,33.84739685,-118.115799,anonymous,EN,47,70,1,5,1,2,,,2,,,2,,3,,3,,3,5,6|2|3|1|5|4,1,4,2,6,4,3,1,,4,5,5,2,3,5,1,1|3|4|8|2|11|10|5|6|9|7,2,,2,6,5df39ad9-f351-f1da-e6f5-3c04fbce788b,FL_52,Q70
12/13/2019 9:10,12/13/2019 9:16,0,99.203.55.141,100,350,1,12/13/2019 9:16,R_1rOZrrgRdViSEUk,,,,,40.7144928,-74.00289917,anonymous,EN,74,47,1,2,1,1,,2,,,3,,3,,4,,1,,4,2|4|5|3|1|6,2,1,5,,4,3,5,3,4,2,5,5,1,4,3,4|2|10|1|9|6|8|7|5|3|11,1,,1,3,5df39b64-d6f2-0d47-84ab-3c3d7f538bd4,FL_52,Control
12/13/2019 9:11,12/13/2019 9:16,0,74.190.24.221,100,292,1,12/13/2019 9:16,R_uh2nFqZtWRcFnxL,,,,,32.47770691,-85.11699677,anonymous,EN,40,80,1,1,1,2,,,1,,,3,,3,,3,,5,4,3|1|2|5|6|4,5,2,1,6,5,5,5,5,4,5,5,5,3,3,3,10|8|4|1|5|3|2|7|11|9|6,1,,1,2,5df39b9d-214b-7ebe-a87e-573547c1f2c8,FL_52,D2R3
12/13/2019 9:12,12/13/2019 9:16,0,108.224.82.47,100,238,1,12/13/2019 9:16,R_viykD6EZvRQObbX,,,,,36.84440613,-121.3670044,anonymous,EN,29,71,2,4,4,3,,,,1,,2,,2,,3,,2,4,4|1|5|6|2|3,6,1,5,2,4,4,4,3,4,2,4,4,4,2,1,11|4|8|6|5|10|7|3|9|2|1,2,,1,6,5df39bfe-f3ee-8808-6923-efa9e229d1de,FL_52,D1R3
12/13/2019 9:11,12/13/2019 9:16,0,174.196.12.18,100,255,1,12/13/2019 9:16,R_2fvLP8bq94zBNFI,,,,,35.84370422,-86.38809967,anonymous,EN,,80,4,3,3,2,,,1,,,3,,3,,4,,5,5,1|4|6|3|5|2,1,6,4,3,3,4,5,5,3,4,3,4,5,3,1,5|1|6|4|10|11|3|8|9|2|7,1,,1,2,5df39bfc-1e29-3adc-7d4c-4e53ee096e4b,FL_53,D2R2
12/13/2019 9:12,12/13/2019 9:16,0,174.255.67.0,100,227,1,12/13/2019 9:16,R_12utLMKOgY42oyg,,,,,40.70640564,-73.94730377,anonymous,EN,19,78,4,2,3,2,,,1,,,3,,3,,3,,2,4,5|4|1|2|3|6,5,1,6,2,4,4,2,1,2,1,2,4,3,1,1,4|8|7|1|11|10|9|3|6|2|5,1,,1,3,5df39c14-cffc-a10f-fe2f-107a7ea839aa,FL_52,D1R1
12/13/2019 9:11,12/13/2019 9:16,0,73.111.136.178,100,291,1,12/13/2019 9:16,R_2usS1F0iuphI7Rg,,,,,42.05810547,-86.48079681,anonymous,EN,,,4,4,4,3,,,,3,,,,,,,,,3,3|2|5|6|1|4,4,1,2,5,4,2,4,4,2,4,4,4,4,4,4,8|10|6|3|7|1|4|11|9|5|2,1,,2,4,5df39bfd-7a83-892b-a7d6-355abc45713d,FL_52,D3R1
12/13/2019 9:10,12/13/2019 9:16,0,107.77.235.86,100,343,1,12/13/2019 9:16,R_33vWcG28qF5VncU,,,,,33.74850464,-84.38710022,anonymous,EN,9,4,3,4,3,1,,1,,,3,,3,,3,,3,,6,4|1|6|5|2|3,1,2,3,5,3,3,4,4,3,3,3,3,3,3,3,9|5|10|3|11|7|8|2|6|4|1,2,,3,2,5df39b91-65d1-3a77-7669-8255c5f71c4b,FL_53,D3R3
12/13/2019 9:10,12/13/2019 9:16,0,73.155.170.196,100,376,1,12/13/2019 9:16,R_1HhPNBfqxgtuZVf,,,,,29.64599609,-95.8022995,anonymous,EN,46,54,3,3,3,3,,,,3,,,,,,,,,1,1|4|6|3|5|2,2,5,3,6,3,3,3,3,3,3,3,3,3,3,3,4|11|9|3|5|2|8|1|7|10|6,1,,3,3,5df39b7c-fbab-414a-8119-247ba5f61a8c,FL_53,D1R1
12/13/2019 9:10,12/13/2019 9:16,0,99.118.108.184,100,379,1,12/13/2019 9:16,R_yyaoIakwdb0pnRn,,,,,40.10159302,-88.28220367,anonymous,EN,50,50,1,2,3,1,,2,,,1,,2,,2,,1,,4,1|5|4|2|6|3,5,1,2,6,5,2,1,5,3,1,2,4,5,1,1,2|11|3|1|6|10|8|7|4|9|5,1,,1,2,5df39b81-9b1e-a8fe-2835-e4a92e4da0af,FL_52,D1R1
12/13/2019 9:11,12/13/2019 9:16,0,47.226.49.110,100,302,1,12/13/2019 9:16,R_28H9VBOQXwfErvD,,,,,35.68539429,-88.82810211,anonymous,EN,50,82,2,2,2,2,,,2,,,2,,2,,3,,2,2,4|6|5|3|2|1,4,1,5,3,4,4,3,2,2,3,3,4,2,3,1,4|2|11|9|6|5|8|7|1|10|3,1,,1,5,,FL_52,D3R1
12/13/2019 9:11,12/13/2019 9:16,0,24.47.162.198,100,314,1,12/13/2019 9:16,R_Z7XBaDsbgp9JcYx,,,,,40.8730011,-73.82330322,anonymous,EN,48,10,2,3,3,3,,,,3,,,,,,,,,1,4|1|6|3|2|5,4,2,5,,3,3,4,3,1,3,3,5,2,3,3,10|9|7|5|11|4|8|2|3|1|6,1,,6,3,5df39bc8-eb9a-de61-ca96-0fff05511702,FL_53,D3R1
12/13/2019 9:10,12/13/2019 9:16,0,45.36.66.31,100,361,1,12/13/2019 9:16,R_egmpFXebdLcZoyd,,,,,35.84289551,-79.99019623,anonymous,EN,9,90,5,1,4,2,,,2,,,3,,2,,3,,3,6,5|6|4|1|2|3,4,5,1,2,5,,3,3,1,1,5,3,4,3,1,3|9|1|7|11|2|4|5|6|8|10,1,,1,6,5df39ba7-3cb1-9fb0-1f88-17969b448be9,FL_53,D3R3
12/13/2019 9:09,12/13/2019 9:16,0,75.74.196.187,100,406,1,12/13/2019 9:16,R_1jp04nS2wouVXG3,,,,,25.78460693,-80.23300171,anonymous,EN,37,81,4,2,1,2,,,2,,,3,,2,,3,,3,2,6|2|5|3|4|1,1,4,5,3,5,2,4,5,2,5,5,5,3,1,4,3|5|2|8|9|6|4|10|1|7|11,2,,1,4,5df39b79-d7a8-69a1-e088-b1dd8d0fd177,FL_53,D1R1
12/13/2019 9:09,12/13/2019 9:16,0,108.26.140.58,100,458,1,12/13/2019 9:16,R_3jTbPs9MHNikXdy,,,,,41.98530579,-71.5184021,anonymous,EN,,61,1,1,3,2,,,2,,,2,,2,,3,,3,4,4|1|6|3|5|2,2,1,5,6,5,2,2,2,1,3,3,3,5,3,1,2|8|11|9|7|5|4|10|6|3|1,1,,1,6,5df39b52-77a6-5873-fb70-61cd3e1d8f61,FL_53,Q70
12/13/2019 9:12,12/13/2019 9:16,0,73.226.150.213,100,272,1,12/13/2019 9:16,R_DJkO4hFw1Te1ID7,,,,,39.80130005,-75.00309753,anonymous,EN,71,9,1,1,1,3,,,,2,2,,2,,2,,2,,4,1|4|3|5|6|2,1,2,5,6,4,5,5,5,4,5,2,5,1,3,1,1|9|10|5|11|8|3|6|2|4|7,1,,1,5,5df39bfc-e12f-2a37-813c-1868b7777209,FL_52,D3R1
12/13/2019 9:11,12/13/2019 9:16,0,107.242.125.28,100,306,1,12/13/2019 9:16,R_2V3mdSFhGaUhmqx,,,,,31.12559509,-93.17359924,anonymous,EN,,91,2,2,4,2,,,1,,,3,,3,,4,,4,4,6|3|5|1|2|4,2,1,5,6,4,2,4,4,2,2,4,4,2,4,3,4|1|6|8|5|11|2|3|7|10|9,1,,1,3,5df39bf8-a36c-2e69-0862-1707823087d9,FL_52,D3R1
12/13/2019 9:11,12/13/2019 9:16,0,172.58.45.69,100,303,1,12/13/2019 9:16,R_1C8bpEAEOsVqLGv,,,,,47.32359314,-122.3186951,anonymous,EN,100,4,2,2,1,1,,1,,,3,,3,,4,,4,,2,2|4|5|3|6|1,1,4,3,5,2,5,4,5,3,5,1,5,4,3,3,9|2|8|7|1|4|6|11|5|3|10,1,,1,6,5df39bdf-7a60-1fcb-048f-31f2f49fdf3c,FL_52,D2R3
12/13/2019 9:11,12/13/2019 9:16,0,104.15.85.1,100,325,1,12/13/2019 9:16,R_2dTpe962tlMdcKi,,,,,34.1927948,-118.4886017,anonymous,EN,23,61,3,4,1,2,,,2,,,2,,2,,2,,3,1,5|4|1|3|2|6,4,5,6,2,4,2,2,2,3,3,3,4,5,3,1,4|11|3|6|1|9|5|8|10|7|2,1,,1,5,5df39bde-5363-aacc-2c79-f436617521fd,FL_53,Q70
12/13/2019 9:12,12/13/2019 9:17,0,162.247.149.152,100,294,1,12/13/2019 9:17,R_1LXxj9dmtYIE5Xg,,,,,43.40989685,-84.22660065,anonymous,EN,30,30,2,3,2,4,,,,3,,,,,,,,,4,4|3|1|5|2|6,2,1,5,3,3,4,2,4,1,4,3,5,3,4,2,4|9|7|6|2|11|5|3|8|1|10,1,,1,4,5df39c06-c5a1-4d36-971a-d75f40172ad6,FL_52,D3R1
12/13/2019 9:11,12/13/2019 9:17,0,99.203.201.30,100,337,1,12/13/2019 9:17,R_1EaKqFq9lJE7WaZ,,,,,41.84829712,-87.65170288,anonymous,EN,90,37,2,1,1,1,,1,,,4,,4,,4,,4,,3,2|1|6|5|3|4,2,1,4,6,4,5,1,5,4,4,1,5,1,5,2,8|7|1|3|11|6|10|4|2|9|5,1,,2,4,5df39bf9-2a53-bbd6-e91f-a45aaf7d1d29,FL_53,D2R2
12/13/2019 9:10,12/13/2019 9:17,0,107.77.231.72,100,422,1,12/13/2019 9:17,R_3oEZw2J86p7ng4k,,,,,33.78540039,-117.7947998,anonymous,EN,9,0,1,2,3,4,A human not treated w/ equality,,,3,,,,,,,,,3,4|2|6|3|1|5,2,1,4,5,3,1,3,1,4,3,1,3,2,5,5,5|3|9|4|2|10|7|6|11|1|8,1,,6,6,5df39ba7-3661-92de-9928-3a04947e632f,FL_52,D3R1
12/13/2019 9:06,12/13/2019 9:17,0,172.58.101.10,100,670,1,12/13/2019 9:17,R_2wjD5wRClsqGTgc,,,,,29.86140442,-95.34120178,anonymous,EN,1,95,1,2,2,2,,,1,,,3,,3,,4,,5,4,6|1|3|5|2|4,2,5,1,3,5,5,5,5,2,3,4,4,3,3,2,1|4|5|2|10|6|3|9|8|7|11,1,,3,3,5df39a9f-dcc5-f68c-0a15-7d5ae9750614,FL_53,D1R1
12/13/2019 9:12,12/13/2019 9:17,0,107.77.217.85,100,317,1,12/13/2019 9:17,R_27wM5Kk4gUmalHa,,,,,29.80999756,-95.56079865,anonymous,EN,18,14,4,3,3,3,,,,3,,,,,,,,,1,1|6|2|4|3|5,4,6,2,5,4,3,3,2,2,2,3,3,4,3,2,11|1|6|5|10|2|7|3|4|9|8,1,,1,4,5df39bfd-01c0-27be-2f35-c5515c9d9423,FL_52,D3R2
12/13/2019 9:09,12/13/2019 9:17,0,172.58.68.205,100,452,1,12/13/2019 9:17,R_3qOrLOOw2c7v36y,,,,,35.44450378,-97.56189728,anonymous,EN,32,47,3,3,3,2,,,2,,,2,,2,,2,,2,3,1|4|5|3|6|2,4,5,1,6,3,3,3,3,3,3,3,3,3,3,3,11|2|10|7|9|6|8|3|5|1|4,1,,4,2,5df39b87-59db-7673-9a22-08fbe3924dd9,FL_53,D2R2
12/13/2019 9:11,12/13/2019 9:17,0,8.40.184.238,100,339,1,12/13/2019 9:17,R_1JW0Z9zXn8haGCS,,,,,35.38679504,-96.93309784,anonymous,EN,72,20,1,1,1,3,,,,2,3,,3,,3,,3,,1,5|1|4|3|6|2,2,4,3,5,2,5,4,5,4,4,1,5,1,5,5,8|9|2|1|7|4|11|5|3|10|6,1,,1,3,5df39bed-3ad0-c320-8a24-cb4f8400c24e,FL_52,D3R1
12/13/2019 9:12,12/13/2019 9:17,0,99.203.78.200,100,327,1,12/13/2019 9:17,R_3me2BsKPyKblTz0,,,,,41.84829712,-87.65170288,anonymous,EN,100,9,3,5,3,1,,2,,,2,,3,,2,,3,,3,5|3|6|1|4|2,1,2,4,5,3,3,5,5,5,1,1,5,1,5,5,2|11|3|1|5|7|10|6|4|9|8,1,,2,2,5df39c34-e584-56d6-96e5-cf698fc01266,FL_53,D2R3
12/13/2019 9:08,12/13/2019 9:18,0,70.160.107.209,100,554,1,12/13/2019 9:18,R_3Rfll8EmeB44UHa,,,,,36.89190674,-76.23249817,anonymous,EN,41,52,4,1,4,4,Neither our voting system isn’t legit,,,2,2,,3,,3,,5,,4,4|3|5|6|1|2,2,5,1,6,3,3,5,4,1,4,1,5,5,4,1,8|5|2|3|11|10|4|6|1|9|7,1,,1,4,5df39b28-6cd3-f322-7a66-d66030571218,FL_53,D3R2
12/13/2019 9:11,12/13/2019 9:18,0,207.96.91.161,100,388,1,12/13/2019 9:18,R_2U4MFNcoqGHYARf,,,,,40.74290466,-73.93920135,anonymous,EN,35,70,4,5,3,3,,,,3,,,,,,,,,1,2|1|4|6|3|5,4,5,3,2,5,4,5,4,3,1,5,4,4,4,4,8|5|1|10|7|9|2|11|4|3|6,1,,1,5,5df39c0e-d06a-e3cf-7465-d988d1e1b401,FL_53,D1R1
12/13/2019 9:08,12/13/2019 9:18,0,68.37.98.208,100,577,1,12/13/2019 9:18,R_pKJESNR0Rhf1Nzr,,,,,42.43699646,-82.98999786,anonymous,EN,57,44,3,3,3,1,,2,,,3,,2,,3,,3,,4,1|4|5|2|3|6,1,2,5,3,3,3,3,3,3,3,3,3,3,3,3,1|6|5|11|2|7|10|9|3|4|8,2,,1,2,5df39b25-d663-8d3d-c90a-4fdedd53ab64,FL_52,D3R3
12/13/2019 9:10,12/13/2019 9:18,0,96.3.230.168,100,460,1,12/13/2019 9:18,R_2wLdsKtPl4kYwq0,,,,,43.52290344,-96.78600311,anonymous,EN,0,0,1,1,3,3,,,,2,1,,1,,1,,1,,1,4|1|6|5|3|2,4,2,5,3,4,4,5,4,1,4,2,5,1,1,2,9|4|8|11|10|5|1|2|3|6|7,1,,1,3,5df39bc6-aefe-0607-5d2c-da88e1ffe1e2,FL_53,D3R1
12/13/2019 9:10,12/13/2019 9:18,0,172.58.236.58,100,449,1,12/13/2019 9:18,R_1NaVfLrmUkkXCxw,,,,,40.71800232,-74.07330322,anonymous,EN,38,77,2,3,2,2,,,2,,,2,,2,,3,,3,5,1|2|3|5|6|4,3,1,2,4,5,5,2,5,4,5,5,5,4,4,5,6|7|9|8|1|2|3|11|5|4|10,1,,2,3,5df39bbe-a99e-3bf2-358f-4f0fb47da979,FL_53,D3R1
12/13/2019 9:13,12/13/2019 9:18,0,76.29.110.14,100,285,1,12/13/2019 9:18,R_2t9TgENptzfTFk6,,,,,39.86849976,-85.96900177,anonymous,EN,81,20,5,2,1,3,,,,2,4,,3,,2,,3,,6,5|6|1|3|2|4,2,3,4,5,4,3,4,3,2,5,2,3,3,1,3,8|1|9|5|11|2|3|4|7|6|10,2,,1,5,5df39bed-f381-e298-7ce5-27c46b967988,FL_52,D2R3
12/13/2019 9:09,12/13/2019 9:18,0,67.174.9.195,100,511,1,12/13/2019 9:18,R_21bpt9cL4R2wyYP,,,,,28.88510132,-81.30930328,anonymous,EN,,90,1,1,1,2,,,1,,,3,,3,,4,,3,4,3|5|4|1|6|2,1,2,5,3,5,1,3,4,1,3,1,5,2,1,2,8|7|3|4|6|11|10|1|2|9|5,1,,1,5,5df39b73-2ccd-5ab0-ad2d-7ff2972702a0,FL_53,D2R1
12/13/2019 9:11,12/13/2019 9:18,0,72.185.117.17,100,399,1,12/13/2019 9:18,R_1dLwzrkNJcIKmnQ,,,,,28.21369934,-82.68090057,anonymous,EN,0,100,1,1,2,2,,,1,,,4,,4,,4,,5,5,2|6|3|4|1|5,4,6,1,2,5,1,1,2,1,1,5,3,5,1,1,2|9|3|11|1|10|6|8|5|7|4,1,,1,5,5df39be6-5f2b-a097-98ff-caaa10ed6a1f,FL_52,D3R2
12/13/2019 9:12,12/13/2019 9:18,0,108.228.95.167,100,347,1,12/13/2019 9:18,R_1IAkpWBgLLxEF7Z,,,,,33.51460266,-83.86260223,anonymous,EN,59,,2,1,3,3,,,,3,,,,,,,,,2,1|5|6|4|2|3,4,1,,3,5,3,5,5,4,5,5,5,5,3,5,3|10|6|5|8|9|11|2|7|1|4,1,,,7,5df39bff-3eab-02de-d1c8-9e9ba5ee7b0f,FL_52,D3R3
12/13/2019 9:11,12/13/2019 9:18,0,24.252.254.105,100,413,1,12/13/2019 9:18,R_1jvSpGkhl8NySby,,,,,41.38439941,-81.70030212,anonymous,EN,1,80,1,1,1,2,,,1,,,4,,4,,4,,3,4,3|1|5|6|4|2,1,5,2,6,5,3,3,2,1,2,2,3,3,1,1,2|3|7|4|11|6|5|8|1|9|10,2,,1,7,5df39bf2-5a6e-4798-6be9-f11f76e1d585,FL_52,D3R3
12/13/2019 9:09,12/13/2019 9:18,0,75.41.182.111,100,572,1,12/13/2019 9:18,R_bmfEWeZJugJWGA1,,,,,35.08479309,-89.80139923,anonymous,EN,59,80,3,1,1,2,,,1,,,3,,3,,4,,4,2,4|2|3|5|1|6,4,1,,,5,3,3,1,2,3,4,4,4,1,4,9|11|2|1|5|4|10|3|7|8|6,1,,1,7,5df39b54-c2a1-88bc-5684-575925a31e8f,FL_52,D3R3
12/13/2019 9:18,12/13/2019 9:19,0,73.176.29.41,100,59,1,12/13/2019 9:19,R_3qdhB7YZ4Ajm4G3,,,,,41.82020569,-86.24040222,anonymous,EN,59,46,3,3,4,2,,,2,,,2,,4,,3,,3,1,4|2|1|6|5|3,6,2,3,4,4,4,2,4,4,4,3,2,3,4,4,10|6|5|2|1|3|11|8|4|9|7,1,,1,3,5df39bac-cd0c-db7e-c2d9-cdfbe71e6c37,FL_52,D3R1
12/13/2019 9:11,12/13/2019 9:19,0,107.200.116.35,100,444,1,12/13/2019 9:19,R_2RV5oLZuqvGdHW6,,,,,32.62559509,-97.36319733,anonymous,EN,,75,4,2,2,2,,,1,,,3,,3,,4,,4,1,3|5|1|4|2|6,4,5,2,6,5,1,4,4,1,2,2,4,2,1,1,5|11|8|10|4|7|9|6|3|2|1,2,,1,7,5df39beb-dea2-90f0-7c95-969d5ee5ac65,FL_52,D1R1
12/13/2019 9:12,12/13/2019 9:19,0,67.44.240.237,100,402,1,12/13/2019 9:19,R_3FW0bBfgT1qIe3T,,,,,37.75100708,-97.8219986,anonymous,EN,95,1,1,1,1,1,,1,,,3,,3,,4,,4,,2,6|2|4|1|3|5,1,4,3,5,3,5,5,3,3,3,1,4,2,4,2,7|5|3|2|8|1|6|11|9|4|10,2,,1,7,5df39c14-2e22-583a-fb62-483b34fcd6ae,FL_53,D2R2
12/13/2019 9:10,12/13/2019 9:19,0,24.247.216.212,100,513,1,12/13/2019 9:19,R_vCxPBtTOEnEUBsB,,,,,45.01300049,-84.67189789,anonymous,EN,,,1,1,4,3,,,,3,,,,,,,,,1,2|4|3|1|5|6,6,4,2,3,5,4,5,3,4,3,3,3,3,2,1,9|5|11|10|4|8|1|3|6|2|7,1,,1,2,5df39baa-6095-3c6e-5497-efe0df3bced2,FL_52,Control
12/13/2019 9:08,12/13/2019 9:19,0,107.77.234.57,100,619,1,12/13/2019 9:19,R_27JMd1ZC5TK8k6c,,,,,33.74850464,-84.38710022,anonymous,EN,80,30,4,4,4,1,,2,,,3,,3,,3,,3,,1,4|2|1|3|5|6,4,5,2,6,3,4,4,4,4,4,3,4,4,4,4,9|3|6|5|2|8|10|4|11|7|1,1,,2,6,5df39b37-ae4b-6940-b57a-69a459f400f1,FL_53,D1R3
12/13/2019 9:10,12/13/2019 9:19,0,107.77.192.51,100,500,1,12/13/2019 9:19,R_2dGPfDlGZFm5AH2,,,,,42.35620117,-71.06310272,anonymous,EN,0,100,1,3,2,2,,,1,,,4,,4,,4,,3,6,5|4|3|6|2|1,4,5,2,1,5,3,1,4,3,3,5,3,5,1,1,9|1|8|4|7|6|2|11|3|5|10,1,,1,4,5df39bae-9519-c2ca-a836-cfe7ad3c1603,FL_52,D2R3
12/13/2019 9:08,12/13/2019 9:19,0,172.58.139.33,100,665,1,12/13/2019 9:19,R_pasepz38GBdPccN,,,,,41.92300415,-87.75309753,anonymous,EN,58,10,1,2,2,1,,2,,,2,,2,,3,,2,,2,4|5|1|3|6|2,1,4,3,5,4,4,3,3,1,3,2,3,1,4,4,10|7|11|6|4|3|2|9|1|8|5,1,,1,3,5df39b2a-56f4-254b-7d65-6d0dfbab9ad5,FL_52,Q70
12/13/2019 9:11,12/13/2019 9:19,0,74.209.2.203,100,480,1,12/13/2019 9:19,R_2DRGTR02rv2T1HG,,,,,44.18910217,-70.14550018,anonymous,EN,38,38,3,3,4,3,,,,2,2,,2,,2,,2,,4,4|3|1|5|2|6,1,2,5,6,4,3,4,4,2,4,3,4,4,2,2,2|10|3|8|11|9|6|5|1|7|4,1,,1,6,5df39bd9-b401-766d-46de-6b2cc4af364b,FL_52,D1R3
12/13/2019 9:11,12/13/2019 9:19,0,72.180.16.163,100,490,1,12/13/2019 9:19,R_1E6VF0vWpM1hkpK,,,,,33.01759338,-96.99259949,anonymous,EN,100,,3,2,1,1,,1,,,4,,4,,4,,5,,2,1|3|4|5|2|6,1,5,3,6,4,5,4,5,3,3,1,5,1,3,4,6|11|2|8|4|1|3|5|10|9|7,1,,3,3,5df39bd0-6664-8d2f-0644-cea8c12b1c35,FL_53,D2R2
12/13/2019 9:11,12/13/2019 9:19,0,174.217.16.98,100,470,1,12/13/2019 9:19,R_1pAOgbrqe38J48s,,,,,41.18209839,-95.99009705,anonymous,EN,20,80,2,2,2,2,,,1,,,3,,3,,3,,4,4,2|5|3|6|4|1,1,2,5,6,4,4,4,4,2,5,2,2,2,4,2,8|1|11|2|5|10|3|6|4|7|9,1,,1,3,5df39bf6-322c-b8ae-e907-c1c14931a37e,FL_52,D2R1
12/13/2019 9:10,12/13/2019 9:19,0,72.208.228.196,100,561,1,12/13/2019 9:20,R_32Ksmif5i2Gd0NP,,,,,33.24090576,-111.7791977,anonymous,EN,29,70,4,2,1,2,,,2,,,3,,2,,3,,3,1,1|2|4|3|6|5,2,3,5,4,3,3,2,3,1,2,3,5,2,2,1,4|8|5|3|2|10|9|6|1|11|7,2,,1,4,5df39b85-c7f2-bce5-2a43-51ee7ddecb95,FL_52,Control
12/13/2019 9:16,12/13/2019 9:20,0,174.227.139.212,100,233,1,12/13/2019 9:20,R_CjXrqYKr1NF2PD3,,,,,28.79350281,-81.28679657,anonymous,EN,72,10,1,1,1,3,,,,3,,,,,,,,,1,2|6|3|1|5|4,4,2,3,5,1,4,3,4,1,1,2,1,2,2,2,3|7|4|5|8|1|9|10|2|6|11,2,,1,6,5df39bfb-a38a-1238-9167-26b27939d03a,FL_52,D2R1
12/13/2019 9:12,12/13/2019 9:20,0,172.58.239.85,100,485,1,12/13/2019 9:20,R_22xFvw25JdGfsKt,,,,,40.76409912,-74.16539764,anonymous,EN,14,6,3,3,3,3,,,,3,,,,,,,,,6,5|2|4|3|1|6,4,2,1,5,3,3,3,3,3,3,3,3,3,3,3,4|5|6|8|9|7|10|1|2|11|3,1,,2,3,5df39bfd-5c02-2e32-a084-c6fda4d32927,FL_53,D2R3
12/13/2019 9:11,12/13/2019 9:20,0,67.190.170.167,100,533,1,12/13/2019 9:20,R_2rIW6UZzkgPH73C,,,,,39.73510742,-105.0269012,anonymous,EN,66,87,1,2,1,2,,,2,,,3,,3,,3,,3,4,4|3|5|2|1|6,2,1,3,5,4,4,4,3,2,2,2,4,1,3,4,6|8|11|1|9|2|4|5|3|10|7,1,,1,7,5df39bed-a411-d645-e20b-556a96c4eabf,FL_53,D3R2
12/13/2019 8:09,12/13/2019 9:20,0,99.203.36.1,100,4247,1,12/13/2019 9:20,R_1dAKLdUzLhuMRYB,,,,,28.54359436,-81.37380219,anonymous,EN,100,12,5,4,4,1,,2,,,3,,3,,3,,4,,1,6|5|4|1|2|3,2,3,5,4,5,4,5,4,5,5,4,5,5,5,5,8|7|1|4|10|5|6|11|9|3|2,1,,2,4,5df38d60-b4bb-d781-42ef-42d22dcf0f4b,FL_53,Q70
12/13/2019 9:10,12/13/2019 9:21,0,96.225.54.203,100,660,1,12/13/2019 9:21,R_1CC1io1g5QEXaOb,,,,,40.24589539,-74.28130341,anonymous,EN,10,93,1,1,1,2,,,1,,,3,,3,,3,,4,4,6|5|3|4|1|2,2,1,6,5,5,2,3,3,1,5,5,1,3,3,2,10|1|8|11|9|3|2|7|6|4|5,1,,1,7,5df39bc2-b162-504a-632f-27073a56b315,FL_52,D1R3
12/13/2019 9:10,12/13/2019 9:21,0,66.57.231.78,100,658,1,12/13/2019 9:21,R_yCOxQ7cJU8dkOZz,,,,,36.11830139,-79.5684967,anonymous,EN,100,0,4,5,1,1,,1,,,4,,4,,4,,4,,2,3|4|2|5|1|6,1,5,4,6,4,5,5,5,1,4,1,3,5,1,1,7|8|2|9|5|1|10|6|4|3|11,1,,1,6,5df39b9f-e5c4-2451-edb2-66f67b71027d,FL_52,D1R1
12/13/2019 9:09,12/13/2019 9:21,0,99.24.32.50,100,704,1,12/13/2019 9:21,R_3MsrxSIwRbmXu3t,,,,,29.90359497,-95.33239746,anonymous,EN,82,75,2,1,,2,,,1,,,3,,3,,2,,4,5,2|6|5|3|4|1,6,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1|3|10|4|9|2|5|6|11|8|7,1,,2,,5df39ba1-b47e-2bee-ac57-4a65c77fd8b4,FL_52,D3R3
12/13/2019 9:12,12/13/2019 9:22,0,172.243.170.171,100,590,1,12/13/2019 9:22,R_3P7iPELtNKq4fL4,,,,,39.95440674,-75.16570282,anonymous,EN,58,79,3,3,1,2,,,2,,,3,,3,,3,,3,4,3|6|4|1|2|5,1,2,5,6,4,3,4,3,3,3,1,5,5,1,2,10|9|2|6|1|11|3|5|4|8|7,1,,2,4,5df39bc8-8d44-eedd-da03-484b439edf9f,FL_53,Control
