StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,negpart_1,negpart_2,multipartydem_1,multipartydem_2,multipartydem_3,Q17,Q17_4_TEXT,Q19,Q21,Q23,Q38,Q40,Q42,Q44,Q46,Q48,Q50,Q52,EDHfavor,EDHmanip_1,EDHmanip_2,EDHmanip_3,VBMfavor,VBMmanip_1,VBMmanip_2,VBMmanip_3,reforms_1,reforms_2,reforms_3,reforms_4,reforms_5,reforms_6,reforms_7,reforms_8,reforms_9,gender,gender_3_TEXT,race,age,rid,FL_50_DO,EDHTreat_DO,VBMTreat_DO
11/14/2019 23:31,11/14/2019 23:36,0,72.188.69.249,100,279,1,11/14/2019 23:36,R_6zCGNKFpE8GixCp,,,,,28.41130066,-81.78119659,anonymous,EN,,100,1,1,1,2,,,1,,,4,,4,,4,,5,5,1,5,1,,,,,5,1,5,1,1,1,5,1,5,2,,1,3,5dce29f5-e817-02f8-53dd-412b5ed98684,FL_52,EDHcontrol2,
11/14/2019 23:31,11/14/2019 23:36,0,174.242.131.49,100,271,1,11/14/2019 23:36,R_3D74qIxOb07pOez,,,,,41.55569458,-72.66320038,anonymous,EN,90,35,4,4,2,1,,1,,,3,,3,,3,,3,,,,,,3,4,2,4,4,4,5,3,5,4,3,4,2,1,,1,3,5dce2a21-54ed-bc4d-85d8-924e0e647e62,FL_53,,VBMfraud
11/14/2019 23:31,11/14/2019 23:36,0,68.115.91.120,100,303,1,11/14/2019 23:36,R_2uVwLwke1m9YYL3,,,,,46.70449829,-92.09500122,anonymous,EN,20,77,1,1,1,3,,,,1,,2,,2,,3,,1,3,4,4,4,,,,,5,3,2,2,3,2,3,2,3,1,,1,5,5dce2a05-bef0-3997-a077-bd4c148e9e53,FL_52,EDHdem,
11/14/2019 23:33,11/14/2019 23:36,0,107.77.203.23,100,170,1,11/14/2019 23:36,R_XFflRAfipasG1EZ,,,,,39.01570129,-77.00849915,anonymous,EN,100,60,2,3,3,1,,1,,,3,,3,,4,,4,,3,3,2,1,,,,,2,1,3,4,5,4,1,3,3,2,,1,4,5dce2a53-e263-0e17-4919-a07819d238de,FL_52,EDHcontrol,
11/14/2019 23:29,11/14/2019 23:36,0,35.138.121.80,100,417,1,11/14/2019 23:36,R_3j0bLiG1cfLBddC,,,,,28.0381012,-81.93920135,anonymous,EN,83,43,1,1,1,3,,,,3,,,,,,,,,3,3,4,2,,,,,5,4,3,3,1,2,5,5,1,1,,1,5,5dce2993-36b7-c57f-3ac7-7d8426384c5c,FL_52,EDHcontrol,
11/14/2019 23:32,11/14/2019 23:36,0,174.255.193.27,100,202,1,11/14/2019 23:36,R_3qF1PSjzKNI24c5,,,,,33.74850464,-84.38710022,anonymous,EN,,100,5,3,2,2,,,1,,,3,,3,,4,,4,2,2,1,3,,,,,1,2,4,3,5,5,5,5,3,2,,1,2,5dce2a3d-425d-a166-3270-2ecb6be9c778,FL_52,EDHcontrol2,
11/14/2019 23:31,11/14/2019 23:36,0,24.165.133.94,100,304,1,11/14/2019 23:36,R_2E3I8fbil4wLoji,,,,,42.09759521,-80.09349823,anonymous,EN,82,49,3,3,2,1,,2,,,2,,2,,3,,3,,,,,,4,3,2,1,4,4,2,5,2,5,2,3,2,1,,1,4,5dce29df-38c6-1a70-da8d-cde4defa059a,FL_53,,VBMcontrol
11/14/2019 23:30,11/14/2019 23:36,0,174.237.6.162,100,363,1,11/14/2019 23:36,R_3saA7qf3FJK0NMW,,,,,36.11500549,-115.2164993,anonymous,EN,100,,5,3,3,1,,1,,,4,,4,,4,,5,,3,5,3,1,,,,,5,5,5,3,5,1,3,5,1,1,,3,3,5dce29be-c4bf-d691-d53a-57ea31e915b6,FL_52,EDHbureau,
11/14/2019 23:32,11/14/2019 23:36,0,172.58.173.61,100,232,1,11/14/2019 23:36,R_1QuB2nG0RcggMKU,,,,,28.03010559,-82.60479736,anonymous,EN,100,,4,1,3,1,,1,,,4,,4,,4,,3,,5,1,3,1,,,,,5,3,5,5,3,2,3,4,1,2,,1,6,5dce2a4c-db28-daa5-7861-c01d21ab8fd0,FL_52,EDHcontrol2,
11/14/2019 23:32,11/14/2019 23:36,0,107.77.249.39,100,231,1,11/14/2019 23:36,R_BrWLpPUZbiQOmhX,,,,,33.74850464,-84.38710022,anonymous,EN,48,49,3,2,3,3,,,,1,,3,,3,,3,,5,,,,,4,3,4,4,5,5,5,5,5,4,4,5,1,1,,1,2,5dce2a18-570d-4f01-1c7a-2eb51fe478b4,FL_53,,VBMcontrol2
11/14/2019 23:33,11/14/2019 23:36,0,172.58.145.138,100,161,1,11/14/2019 23:36,R_qU6IjkOCHtf1Aw9,,,,,36.07110596,-86.71959686,anonymous,EN,84,83,3,3,3,3,,,,3,,,,,,,,,,,,,3,3,2,2,3,4,5,4,4,4,3,4,5,2,,1,4,5dce2a6c-af0c-ba5f-39b8-176499ed6334,FL_53,,VBMcontrol
11/14/2019 23:29,11/14/2019 23:36,0,216.238.0.71,100,415,1,11/14/2019 23:36,R_25R4L3vIY4wtaFW,,,,,33.7545929,-93.67350006,anonymous,EN,99,81,2,2,1,1,,1,,,4,,4,,3,,1,,,,,,1,3,3,5,5,3,4,5,5,1,4,3,2,1,,2,7,5dce2988-6420-f9ae-c252-6afad7db272d,FL_53,,VBMcontrol2
11/14/2019 23:31,11/14/2019 23:36,0,107.242.117.5,100,287,1,11/14/2019 23:36,R_1gNNH0isKO6gJHm,,,,,39.95440674,-75.16570282,anonymous,EN,30,80,1,2,2,2,,,2,,,2,,2,,3,,2,4,3,3,3,,,,,4,4,4,5,1,4,4,3,2,1,,1,2,5dce2a09-ef72-a963-fdb8-03b6f93d2a7d,FL_52,EDHcontrol2,
11/14/2019 23:34,11/14/2019 23:36,0,107.77.234.63,100,101,1,11/14/2019 23:36,R_3efxklivVxPkv5n,,,,,33.86540222,-84.33850098,anonymous,EN,45,25,5,5,3,3,,,,3,,,,,,,,,,,,,2,3,3,4,3,4,4,4,5,4,5,5,3,2,,3,4,5dce2aac-b421-d46a-b8ce-70d0dce8171e,FL_53,,VBMcontrol2
11/14/2019 23:34,11/14/2019 23:36,0,97.88.174.110,100,94,1,11/14/2019 23:36,R_1DnTvz9Q1pS4ewt,,,,,38.76690674,-93.72910309,anonymous,EN,62,85,5,3,2,2,,,1,,,3,,4,,4,,4,3,4,3,1,,,,,4,5,3,1,3,5,3,3,4,2,,1,3,5dce2ad4-5e6d-476e-ac9c-3360227bee03,FL_52,EDHbureau,
11/14/2019 23:32,11/14/2019 23:36,0,172.58.238.200,100,215,1,11/14/2019 23:36,R_2Sv5ObhNGVRupdT,,,,,40.78860474,-74.16339874,anonymous,EN,21,3,3,2,4,3,,,,3,,,,,,,,,4,3,5,3,,,,,1,2,3,3,3,2,4,2,3,2,,2,4,5dce2a3c-8ce4-ed93-7796-8f68a2bf6254,FL_52,EDHcontrol,
11/14/2019 23:32,11/14/2019 23:36,0,100.16.164.236,100,260,1,11/14/2019 23:36,R_2qvNxXKeOS4PQrC,,,,,39.10209656,-76.62090302,anonymous,EN,100,20,5,5,1,1,,2,,,4,,4,,4,,5,,,,,,4,5,3,2,5,5,5,5,5,5,4,3,3,1,,2,4,5dce2a1e-b57e-3ac6-b06c-48266bc48dd7,FL_53,,VBMcontrol
11/14/2019 23:31,11/14/2019 23:36,0,172.58.109.150,100,290,1,11/14/2019 23:36,R_3FJ07M5axM2AhTi,,,,,32.83099365,-96.76920319,anonymous,EN,69,,1,1,3,1,,2,,,2,,2,,3,,4,,,,,,3,3,2,5,3,4,4,3,2,2,4,5,1,1,,3,3,5dce29f8-7ffe-0cab-6513-b16c4760a536,FL_53,,VBMcontrol
11/14/2019 23:30,11/14/2019 23:36,0,69.218.232.176,100,328,1,11/14/2019 23:36,R_Y3uqwFN75BuTQ1b,,,,,29.70230103,-95.459198,anonymous,EN,71,12,1,3,3,1,,2,,,2,,2,,3,,3,,,,,,4,3,3,3,1,5,5,5,4,3,1,4,1,1,,3,2,5dce29f8-66ae-bd4a-0aaa-47f336c801bd,FL_53,,VBMcontrol
11/14/2019 23:33,11/14/2019 23:36,0,98.174.246.25,100,149,1,11/14/2019 23:36,R_3Rm64023IG3H5Lg,,,,,33.43060303,-111.9255981,anonymous,EN,22,33,1,1,2,3,,,,2,1,,2,,3,,1,,,,,,2,3,2,5,3,2,3,2,1,2,2,3,1,2,,1,4,5dce2aaa-51e0-c74e-118c-2e5eff50a21d,FL_53,,VBMcontrol
11/14/2019 23:33,11/14/2019 23:36,0,99.82.230.135,100,188,1,11/14/2019 23:36,R_3kN6nJwqIpiG8AL,,,,,33.86929321,-117.9295959,anonymous,EN,86,4,1,2,4,1,,2,,,1,,2,,1,,1,,,,,,3,2,2,3,3,1,1,1,1,1,1,1,3,2,,1,3,5dce2a5d-4d2e-7ae7-2417-af2ed34d16d4,FL_53,,VBMcontrol2
11/14/2019 23:33,11/14/2019 23:36,0,97.82.223.175,100,203,1,11/14/2019 23:36,R_3Hv5hIPbATo4B89,,,,,35.53970337,-82.51509857,anonymous,EN,50,10,1,1,1,3,,,,2,2,,2,,2,,2,,,,,,5,4,1,1,1,5,5,5,1,5,1,4,1,2,,1,7,5dce2a79-318a-0de7-0a47-6c2bbbfc1424,FL_53,,VBMdem
11/14/2019 23:31,11/14/2019 23:36,0,65.151.155.243,100,274,1,11/14/2019 23:36,R_1qenaiZKa6IH2tu,,,,,37.75100708,-97.8219986,anonymous,EN,71,7,3,3,3,3,,,,3,,,,,,,,,4,3,3,3,,,,,4,4,4,4,2,4,2,4,2,1,,2,6,5dce2a35-05b8-c3ac-11e7-03790aa8a415,FL_52,EDHcontrol,
11/14/2019 23:34,11/14/2019 23:36,0,47.28.218.101,100,137,1,11/14/2019 23:36,R_3oXEOSCMGsXrraM,,,,,41.10339355,-104.905899,anonymous,EN,2,2,3,3,3,3,,,,1,,2,,2,,2,,1,3,3,3,3,,,,,3,3,3,3,2,3,4,4,2,2,,1,2,5dce2ac3-0f2c-9728-7cdf-39beb3e8d4d2,FL_52,EDHcontrol,
11/14/2019 23:13,11/14/2019 23:36,0,172.58.39.255,100,1375,1,11/14/2019 23:36,R_2uHXNUzWVz6pv5W,,,,,37.76519775,-122.1578979,anonymous,EN,28,76,1,1,1,2,,,1,,,3,,3,,4,,5,,,,,4,2,2,4,5,1,1,5,1,4,4,1,5,2,,1,5,5dce25e8-600a-8183-fccf-f7715f962b91,FL_53,,VBMbureau
11/14/2019 23:32,11/14/2019 23:36,0,76.84.96.118,100,224,1,11/14/2019 23:36,R_DT3M6SaRGg3gYUN,,,,,40.82470703,-96.62519836,anonymous,EN,43,39,1,1,3,1,,2,,,2,,2,,3,,1,,,,,,3,4,3,2,3,5,4,5,1,5,2,4,3,2,,1,4,5dce2a46-e787-da92-aa7b-5e1d8b1c7134,FL_53,,VBMdem
11/14/2019 23:31,11/14/2019 23:36,0,47.40.123.88,100,322,1,11/14/2019 23:36,R_1fkJNSMRJ0A3kki,,,,,42.29330444,-121.8168945,anonymous,EN,91,10,5,3,1,3,,,,2,3,,2,,3,,3,,,,,,5,3,3,1,3,4,5,4,4,4,5,3,1,1,,6,3,5dce2a0f-c3fa-8d78-6240-0a5742ce489c,FL_53,,VBMfraud
11/14/2019 23:32,11/14/2019 23:36,0,73.228.95.192,100,253,1,11/14/2019 23:36,R_bPWKYJ0DTNY3WQp,,,,,41.08459473,-111.9273987,anonymous,EN,37,60,2,2,3,2,,,2,,,2,,2,,2,,3,,,,,4,3,3,4,4,3,3,4,2,4,2,2,2,1,,1,6,5dce2a4c-5ec5-1283-8c0b-7b2197a335e7,FL_53,,VBMcontrol
11/14/2019 23:32,11/14/2019 23:36,0,173.169.70.254,100,232,1,11/14/2019 23:36,R_Z4ZCx3vP2GtLzjz,,,,,27.90319824,-82.29109955,anonymous,EN,100,100,5,5,5,1,,1,,,4,,4,,4,,5,,5,5,5,5,,,,,5,5,5,5,5,5,5,5,5,2,,5,3,5dce2a6b-3224-297c-abb0-cfc7659a2dff,FL_52,EDHfraud,
11/14/2019 23:34,11/14/2019 23:36,0,162.206.85.184,100,146,1,11/14/2019 23:36,R_3eyFX993kiljE4D,,,,,26.28219604,-80.11560059,anonymous,EN,86,50,4,4,4,1,,2,,,3,,3,,3,,2,,3,4,4,4,,,,,4,4,4,5,4,4,4,4,4,2,,3,3,5dce2a96-7285-7970-0284-299cfdbf310a,FL_52,EDHfraud,
11/14/2019 23:32,11/14/2019 23:36,0,99.98.239.108,100,241,1,11/14/2019 23:36,R_1N8FWPulyNHXsCW,,,,,33.56750488,-80.92479706,anonymous,EN,31,92,4,3,2,2,,,1,,,3,,3,,4,,4,4,3,3,2,,,,,5,4,4,3,3,3,3,4,3,2,,1,5,5dce2a3b-d126-d3a3-8a4b-81f7a9a8e409,FL_52,EDHdem,
11/14/2019 23:33,11/14/2019 23:36,0,99.102.111.245,100,176,1,11/14/2019 23:36,R_28YFoqADy8KjQx4,,,,,41.79960632,-88.00659943,anonymous,EN,48,50,1,1,4,3,,,,2,1,,2,,2,,1,,,,,,1,3,1,5,4,3,5,2,1,2,,3,2,2,,1,4,5dce2a7f-929e-bf62-211a-9a0a033f568a,FL_53,,VBMcontrol
11/14/2019 23:31,11/14/2019 23:36,0,70.56.51.150,100,299,1,11/14/2019 23:36,R_3QF5qtLsDedawRY,,,,,40.58149719,-105.1042023,anonymous,EN,,100,1,3,2,3,,,,1,,2,,2,,3,,4,,,,,2,3,3,4,5,1,1,1,3,1,1,1,3,2,,1,6,5dce2a29-52fb-1662-eff4-811b48ab9c24,FL_53,,VBMdem
11/14/2019 23:28,11/14/2019 23:36,0,107.77.233.219,100,511,1,11/14/2019 23:36,R_33CqYg3foy38QOe,,,,,33.74850464,-84.38710022,anonymous,EN,10,100,3,2,1,2,,,1,,,3,,3,,3,,4,,,,,1,3,3,4,5,3,3,2,2,2,4,3,5,1,,1,3,5dce2944-f089-689e-53de-68ef228b30f4,FL_53,,VBMdem
11/14/2019 23:31,11/14/2019 23:36,0,172.58.23.218,100,342,1,11/14/2019 23:36,R_2sdvyzm34B3XzlD,,,,,33.73719788,-117.8231964,anonymous,EN,60,61,2,2,2,1,,2,,,2,,2,,2,,2,,3,3,4,2,,,,,4,3,3,2,1,2,2,2,2,2,,1,7,5dce29cb-e0c5-99a1-119f-b98a848dcfef,FL_52,EDHcontrol,
11/14/2019 23:31,11/14/2019 23:36,0,71.135.64.76,100,323,1,11/14/2019 23:36,R_ROhKWwfzguhmpZn,,,,,32.78219604,-97.49690247,anonymous,EN,62,30,1,2,4,3,,,,2,2,,2,,2,,1,,3,3,4,2,,,,,3,3,4,4,1,2,4,3,1,2,,1,4,5dce29fb-43d8-36a1-27d5-77e039be3fce,FL_52,EDHdem,
11/14/2019 23:29,11/14/2019 23:36,0,172.58.145.9,100,425,1,11/14/2019 23:36,R_PSt0q1f0SVBJHCV,,,,,36.07110596,-86.71959686,anonymous,EN,51,0,4,3,1,1,,2,,,3,,3,,4,,2,,3,4,3,2,,,,,3,4,5,3,2,3,3,3,2,1,,1,3,5dce297e-e068-e2f5-fedd-6407bb79b868,FL_52,EDHbureau,
11/14/2019 23:22,11/14/2019 23:36,0,99.203.4.198,100,859,1,11/14/2019 23:36,R_suHGEEf5r8HHRoB,,,,,33.74850464,-84.38710022,anonymous,EN,47,78,4,2,2,1,,2,,,3,,3,,3,,3,,2,3,2,4,,,,,2,4,4,1,5,1,3,4,4,1,,2,2,5dce27d7-8cc4-e89e-51b1-82f20629f74e,FL_52,EDHcontrol2,
11/14/2019 23:30,11/14/2019 23:36,0,174.205.4.253,100,375,1,11/14/2019 23:36,R_3M54ZIllyrUO5ai,,,,,39.35159302,-76.6289978,anonymous,EN,51,100,1,2,1,2,,,1,,,4,,3,,4,,3,,,,,1,2,3,5,4,1,2,1,3,1,3,2,4,1,,1,5,5dce29c2-8203-811f-d06e-b531bb4dcb92,FL_53,,VBMcontrol2
11/14/2019 23:34,11/14/2019 23:36,0,66.67.87.81,100,179,1,11/14/2019 23:36,R_3QR902vxNd44EtY,,,,,43.90789795,-75.89569855,anonymous,EN,8,8,3,2,3,3,,,,3,,,,,,,,,4,3,2,2,,,,,4,4,3,3,3,3,3,3,3,2,,5,3,5dce2aaa-0365-d67e-7328-37f35e31a594,FL_52,EDHfraud,
11/14/2019 23:33,11/14/2019 23:37,0,72.211.225.159,100,214,1,11/14/2019 23:37,R_xFwervCfMpG6rK1,,,,,33.68159485,-117.8302002,anonymous,EN,8,82,1,1,1,2,,,1,,,3,,3,,4,,4,2,4,4,4,,,,,5,3,2,4,2,5,4,2,4,2,,1,4,5dce2a59-44b9-d66b-20d4-977db84ad8c2,FL_52,EDHfraud,
11/14/2019 23:28,11/14/2019 23:37,0,97.118.23.16,100,528,1,11/14/2019 23:37,R_1q8uS0FXXwjYeva,,,,,39.70669556,-104.9693985,anonymous,EN,75,15,1,1,1,1,,1,,,3,,3,,4,,4,,5,5,3,1,,,,,1,5,5,5,4,5,1,4,2,1,,1,4,5dce294f-08cd-7f10-b348-ec87c4d29c96,FL_52,EDHfraud,
11/14/2019 23:29,11/14/2019 23:37,0,174.45.174.84,100,440,1,11/14/2019 23:37,R_1Nk0ssPNMudLnig,,,,,39.10319519,-108.5491028,anonymous,EN,79,20,1,2,4,3,,,,2,2,,3,,3,,1,,,,,,5,3,3,3,2,4,4,5,2,4,2,3,2,2,,1,4,5dce2991-a266-e625-23ec-a069e7d0b76e,FL_53,,VBMdem
11/14/2019 23:31,11/14/2019 23:37,0,99.203.40.162,100,306,1,11/14/2019 23:37,R_3NKjFbeyEkkzEK9,,,,,33.45320129,-112.0748978,anonymous,EN,52,55,1,1,1,1,,2,,,2,,3,,3,,4,,3,3,3,1,,,,,4,3,3,3,1,4,1,3,5,2,,1,3,5dce29f9-1a84-adca-f850-8a886bf8aff1,FL_52,EDHfraud,
11/14/2019 23:34,11/14/2019 23:37,0,172.58.143.163,100,148,1,11/14/2019 23:37,R_1QF2k7KTfqUkQ9Q,,,,,41.92300415,-87.75309753,anonymous,EN,0,100,1,4,3,2,,,1,,,3,,4,,3,,1,,,,,2,5,5,4,5,3,3,3,5,1,5,5,5,2,,1,3,5dce2ad6-3512-a710-8e95-6b8ebfe65cae,FL_53,,VBMbureau
11/14/2019 23:34,11/14/2019 23:37,0,104.12.248.72,100,128,1,11/14/2019 23:37,R_2xPFD8qMApFdWnA,,,,,35.19360352,-80.68650055,anonymous,EN,50,50,1,1,1,3,,,,1,,1,,1,,1,,1,5,5,5,1,,,,,4,4,5,2,1,1,5,5,5,2,,1,3,5dce2ac1-18db-5eda-5664-1c4d4719300c,FL_52,EDHdem,
11/14/2019 23:28,11/14/2019 23:37,0,174.195.131.216,100,539,1,11/14/2019 23:37,R_3fqRvypHPAJ4CTP,,,,,33.73719788,-117.8231964,anonymous,EN,64,17,4,2,3,1,,1,,,3,,3,,3,,3,,1,4,2,3,,,,,3,2,1,3,3,4,2,3,2,1,,2,6,5dce2918-bbcd-c7be-26e2-3a8dca13e024,FL_52,EDHcontrol2,
11/14/2019 23:31,11/14/2019 23:37,0,172.58.141.144,100,330,1,11/14/2019 23:37,R_3n628zACQwxI1Rk,,,,,41.84829712,-87.65170288,anonymous,EN,50,50,3,3,3,3,,,,2,1,,3,,3,,5,,,,,,5,4,3,3,3,2,4,4,1,4,1,1,1,3,,1,3,5dce29fc-28a4-76bf-2960-d0a846acb6b2,FL_53,,VBMcontrol2
11/14/2019 23:34,11/14/2019 23:37,0,71.88.190.157,100,139,1,11/14/2019 23:37,R_2drLcnM8M0Xpy25,,,,,35.2507019,-87.3526001,anonymous,EN,100,23,5,3,1,1,,1,,,3,,3,,3,,4,,,,,,5,5,4,2,4,3,4,5,1,4,2,3,1,2,,1,3,5dce2ae1-76a8-3717-011b-effdbff50cc0,FL_53,,VBMcontrol2
11/14/2019 23:33,11/14/2019 23:37,0,108.221.185.207,100,214,1,11/14/2019 23:37,R_yHKim2nmglbmJKF,,,,,36.03660583,-84.34860229,anonymous,EN,60,22,4,1,1,4,,,,2,1,,1,,2,,2,,4,3,4,3,,,,,5,4,4,3,3,2,5,3,1,2,,1,3,5dce2a6d-58d8-918f-73af-14a96d9c356f,FL_52,EDHcontrol,
11/14/2019 23:34,11/14/2019 23:37,0,174.221.148.6,100,171,1,11/14/2019 23:37,R_20YI4NWiBWpoxwL,,,,,41.92089844,-87.70429993,anonymous,EN,59,51,1,1,3,1,,2,,,2,,2,,3,,2,,3,1,4,2,,,,,3,3,2,3,3,2,4,4,3,2,,1,,5dce2a8b-f333-87a2-0f48-ba35fd80fa5f,FL_52,EDHfraud,
11/14/2019 23:30,11/14/2019 23:37,0,172.58.139.189,100,395,1,11/14/2019 23:37,R_1LUmbC009DrSObe,,,,,41.7696991,-87.69850159,anonymous,EN,37,37,3,2,4,3,,,,3,,,,,,,,,,,,,1,1,3,5,2,5,5,4,5,2,3,3,2,1,,2,5,5dce29d1-f068-02f7-2bc2-b2d900a3ed01,FL_53,,VBMfraud
11/14/2019 23:35,11/14/2019 23:37,0,73.107.30.246,100,85,1,11/14/2019 23:37,R_ZxDal1Z0NOpa9cl,,,,,26.62919617,-81.96800232,anonymous,EN,100,6,5,4,4,3,,,,2,3,,1,,3,,1,,,,,,3,2,3,2,4,3,3,2,4,4,4,3,4,2,,1,3,5dce2b1b-6b40-3b9b-cb39-4c1d89e6cb46,FL_53,,VBMbureau
11/14/2019 23:34,11/14/2019 23:37,0,73.37.41.241,100,170,1,11/14/2019 23:37,R_1kRNBBGksG8D5Ek,,,,,45.54719543,-122.6417007,anonymous,EN,50,50,1,1,1,1,,2,,,2,,2,,3,,3,,4,3,2,2,,,,,3,2,4,5,2,5,2,3,2,2,,1,6,5dce2aba-3c52-0fc2-0436-8a7ce3fdb2c8,FL_52,EDHbureau,
11/14/2019 23:29,11/14/2019 23:37,0,24.61.137.32,100,486,1,11/14/2019 23:37,R_xDvt8zpAAYB7NkJ,,,,,41.71659851,-71.14309692,anonymous,EN,1,95,3,3,3,2,,,1,,,3,,3,,3,,4,3,3,3,2,,,,,4,4,4,2,4,2,4,3,4,2,,2,4,5dce298e-d83d-30dc-72c2-52a9f258ea3e,FL_52,EDHdem,
11/14/2019 23:36,11/14/2019 23:37,0,172.58.140.206,100,48,1,11/14/2019 23:37,R_Q9AnqYlpHEzijKh,,,,,42.00959778,-87.69280243,anonymous,EN,61,46,3,4,2,2,,,1,,,4,,4,,4,,5,,,,,3,2,3,3,5,3,3,2,3,4,3,2,4,2,,5,3,5dce2b32-2710-26cb-57c2-67749c3829f6,FL_53,,VBMcontrol2
11/14/2019 23:29,11/14/2019 23:37,0,70.181.33.102,100,460,1,11/14/2019 23:37,R_234xWixCZt9s3ND,,,,,41.70419312,-71.45580292,anonymous,EN,29,39,1,4,1,3,,,,3,,,,,,,,,,,,,1,3,4,5,5,4,1,2,4,1,1,4,4,2,,1,6,5dce2974-0937-2ff5-453f-3f468d3f4652,FL_53,,VBMcontrol
11/14/2019 23:25,11/14/2019 23:37,0,107.136.23.94,100,724,1,11/14/2019 23:37,R_DdTisg7bdWtC7lf,,,,,38.543396,-90.03510284,anonymous,EN,40,20,2,2,2,3,,,,2,1,,2,,2,,1,,,,,,3,3,3,3,2,4,4,4,2,2,1,2,1,2,,1,4,5dce28a0-fbde-fa59-9f40-7bfc502dfdaa,FL_53,,VBMcontrol
11/14/2019 23:34,11/14/2019 23:37,0,72.211.172.133,100,170,1,11/14/2019 23:37,R_3IcnvFK1HNjVYSi,,,,,33.60690308,-112.2822037,anonymous,EN,20,2,1,1,3,3,,,,3,,,,,,,,,3,3,3,1,,,,,3,2,4,5,4,5,3,3,3,2,,3,5,5dce2aca-1921-9a01-33ac-ebd8d91d8ec0,FL_52,EDHcontrol,
11/14/2019 23:30,11/14/2019 23:37,0,173.88.145.45,100,382,1,11/14/2019 23:37,R_1LIMu6tA8mW8nit,,,,,41.0980072,-81.64219666,anonymous,EN,75,30,2,2,3,3,,,,2,1,,1,,2,,1,,5,3,3,3,,,,,3,2,4,3,2,3,3,3,3,1,,2,4,5dce29f7-e07f-80dc-7f10-e9227c0059ba,FL_52,EDHfraud,
11/14/2019 23:26,11/14/2019 23:37,0,73.234.165.113,100,637,1,11/14/2019 23:37,R_1NmKfVIJpkSjhBP,,,,,41.26860046,-72.96510315,anonymous,EN,100,0,5,3,3,3,,,,2,4,,2,,4,,3,,,,,,3,1,1,5,5,5,5,5,5,1,4,4,4,1,,3,3,5dce28ff-b0ca-0ada-2abe-e855ff85bc41,FL_53,,VBMcontrol
11/14/2019 23:24,11/14/2019 23:37,0,73.98.60.97,100,750,1,11/14/2019 23:37,R_2S2GEiBtPo2oD87,,,,,32.58470154,-106.7727966,anonymous,EN,30,70,2,2,4,2,,,2,,,2,,3,,3,,4,5,2,2,2,,,,,3,4,5,5,4,5,4,4,2,1,,1,3,5dce2878-06cc-fafe-6dce-f1472ccdaf6e,FL_52,EDHcontrol,
11/14/2019 23:33,11/14/2019 23:37,0,73.4.80.99,100,228,1,11/14/2019 23:37,R_yOLM3A0i34Hc9Ut,,,,,41.35710144,-72.93340302,anonymous,EN,70,25,1,1,3,1,,2,,,2,,3,,3,,2,,,,,,5,4,2,2,2,3,5,4,1,4,4,2,1,2,,1,2,5dce2a97-2afe-8c9c-d460-4ca27cb0cf8b,FL_53,,VBMcontrol2
11/14/2019 23:32,11/14/2019 23:37,0,76.18.233.217,100,278,1,11/14/2019 23:37,R_2OU6Drsp60xqErY,,,,,30.19180298,-81.60279846,anonymous,EN,100,1,1,1,3,1,,1,,,4,,4,,4,,1,,3,3,3,3,,,,,5,2,3,1,1,3,1,3,1,2,,1,5,5dce2a67-5fce-843f-e8a9-54d358f08805,FL_52,EDHcontrol,
11/14/2019 23:30,11/14/2019 23:37,0,104.180.11.194,100,401,1,11/14/2019 23:37,R_1i5nyORCLduF6Gu,,,,,33.92300415,-117.7980042,anonymous,EN,100,0,5,4,3,1,,1,,,4,,4,,4,,4,,3,3,4,4,,,,,5,2,3,2,3,3,4,4,3,1,,5,6,5dce29ea-88b8-bf12-3fe8-2fd9f26d9bcb,FL_52,EDHfraud,
11/14/2019 23:27,11/14/2019 23:37,0,172.58.141.253,100,577,1,11/14/2019 23:37,R_2tziFRplUkJKTPg,,,,,41.84829712,-87.65170288,anonymous,EN,92,33,3,2,3,1,,1,,,3,,4,,4,,4,,3,4,3,2,,,,,4,3,4,5,2,4,3,2,5,1,,2,2,5dce2916-63ea-81b8-fa06-0b0d166855ef,FL_52,EDHdem,
11/14/2019 23:31,11/14/2019 23:37,0,74.124.139.166,100,328,1,11/14/2019 23:37,R_2xEi2UghKVlOIuP,,,,,44.66529846,-70.13289642,anonymous,EN,73,55,2,2,2,3,,,,2,3,,2,,3,,2,,,,,,4,2,2,2,4,4,2,4,1,4,2,2,4,1,,1,3,5dce2a24-6eb6-ed95-f36b-67b29e272b94,FL_53,,VBMbureau
11/14/2019 23:34,11/14/2019 23:37,0,141.239.103.210,100,182,1,11/14/2019 23:37,R_8css61e7qdmREUp,,,,,21.40820313,-157.7395935,anonymous,EN,60,40,2,2,2,4,,,,3,,,,,,,,,1,3,4,3,,,,,4,4,2,2,2,2,2,2,2,2,,5,7,5dce2abc-84b6-d787-51aa-098a428a1512,FL_52,EDHcontrol,
